ProductKey	CustomerKey	OrderQuantity	UnitPrice	TotalProductCost	SalesAmount	OrderDate
384	26589	1	1120,49	713,0798	1120,49	04/12/2013 0:00
489	26589	1	53,99	41,5723	53,99	04/12/2013 0:00
225	26589	1	8,99	6,9223	8,99	04/12/2013 0:00
587	17504	1	769,49	419,7784	769,49	04/12/2013 0:00
478	17504	1	9,99	3,7363	9,99	04/12/2013 0:00
477	17504	1	4,99	1,8663	4,99	04/12/2013 0:00
578	26300	1	1214,85	755,1508	1214,85	04/12/2013 0:00
222	26300	1	34,99	13,0863	34,99	04/12/2013 0:00
353	16176	1	2319,99	1265,6195	2319,99	04/12/2013 0:00
214	16176	1	34,99	13,0863	34,99	04/12/2013 0:00
361	16180	1	2294,99	1251,9813	2294,99	04/12/2013 0:00
537	16180	1	35	13,09	35	04/12/2013 0:00
528	16180	1	4,99	1,8663	4,99	04/12/2013 0:00
480	16180	1	2,29	0,8565	2,29	04/12/2013 0:00
572	25365	1	742,35	461,4448	742,35	04/12/2013 0:00
479	25365	1	8,99	3,3623	8,99	04/12/2013 0:00
467	25365	1	24,49	9,1593	24,49	04/12/2013 0:00
477	25365	1	4,99	1,8663	4,99	04/12/2013 0:00
563	28155	1	2384,07	1481,9379	2384,07	04/12/2013 0:00
561	28190	1	2384,07	1481,9379	2384,07	04/12/2013 0:00
222	28190	1	34,99	13,0863	34,99	04/12/2013 0:00
561	15905	1	2384,07	1481,9379	2384,07	04/12/2013 0:00
479	15905	1	8,99	3,3623	8,99	04/12/2013 0:00
477	15905	1	4,99	1,8663	4,99	04/12/2013 0:00
604	24335	1	539,99	343,6496	539,99	04/12/2013 0:00
214	24335	1	34,99	13,0863	34,99	04/12/2013 0:00
605	23880	1	539,99	343,6496	539,99	04/12/2013 0:00
477	23880	1	4,99	1,8663	4,99	04/12/2013 0:00
479	23880	1	8,99	3,3623	8,99	04/12/2013 0:00
584	29001	1	539,99	343,6496	539,99	04/12/2013 0:00
217	29001	1	34,99	13,0863	34,99	04/12/2013 0:00
231	29001	1	49,99	38,4923	49,99	04/12/2013 0:00
604	24330	1	539,99	343,6496	539,99	04/12/2013 0:00
222	24330	1	34,99	13,0863	34,99	04/12/2013 0:00
604	23886	1	539,99	343,6496	539,99	04/12/2013 0:00
479	23886	1	8,99	3,3623	8,99	04/12/2013 0:00
477	23886	1	4,99	1,8663	4,99	04/12/2013 0:00
225	23886	1	8,99	6,9223	8,99	04/12/2013 0:00
384	22229	1	1120,49	713,0798	1120,49	04/12/2013 0:00
539	22229	1	24,99	9,3463	24,99	04/12/2013 0:00
480	22229	1	2,29	0,8565	2,29	04/12/2013 0:00
390	22243	1	1120,49	713,0798	1120,49	04/12/2013 0:00
234	22243	1	49,99	38,4923	49,99	04/12/2013 0:00
390	20669	1	1120,49	713,0798	1120,49	04/12/2013 0:00
583	19008	1	1700,99	1082,51	1700,99	04/12/2013 0:00
217	19008	1	34,99	13,0863	34,99	04/12/2013 0:00
463	19008	1	24,49	9,1593	24,49	04/12/2013 0:00
582	14732	1	1700,99	1082,51	1700,99	04/12/2013 0:00
237	14732	1	49,99	38,4923	49,99	04/12/2013 0:00
582	19293	1	1700,99	1082,51	1700,99	04/12/2013 0:00
231	19293	1	49,99	38,4923	49,99	04/12/2013 0:00
390	25598	1	1120,49	713,0798	1120,49	04/12/2013 0:00
529	25598	1	3,99	1,4923	3,99	04/12/2013 0:00
539	25598	1	24,99	9,3463	24,99	04/12/2013 0:00
480	25598	1	2,29	0,8565	2,29	04/12/2013 0:00
605	14713	1	539,99	343,6496	539,99	04/12/2013 0:00
479	14713	1	8,99	3,3623	8,99	04/12/2013 0:00
477	14713	1	4,99	1,8663	4,99	04/12/2013 0:00
465	14713	1	24,49	9,1593	24,49	04/12/2013 0:00
606	28438	1	539,99	343,6496	539,99	04/12/2013 0:00
217	28438	1	34,99	13,0863	34,99	04/12/2013 0:00
584	28477	1	539,99	343,6496	539,99	04/12/2013 0:00
479	28477	1	8,99	3,3623	8,99	04/12/2013 0:00
606	14163	1	539,99	343,6496	539,99	04/12/2013 0:00
538	14163	1	21,49	8,0373	21,49	04/12/2013 0:00
480	14163	1	2,29	0,8565	2,29	04/12/2013 0:00
483	14163	1	120	44,88	120	04/12/2013 0:00
570	11359	1	742,35	461,4448	742,35	04/12/2013 0:00
479	11359	1	8,99	3,3623	8,99	04/12/2013 0:00
477	11359	1	4,99	1,8663	4,99	04/12/2013 0:00
480	11359	1	2,29	0,8565	2,29	04/12/2013 0:00
585	15127	1	742,35	461,4448	742,35	04/12/2013 0:00
530	15127	1	4,99	1,8663	4,99	04/12/2013 0:00
541	15127	1	28,99	10,8423	28,99	04/12/2013 0:00
584	27987	1	539,99	343,6496	539,99	04/12/2013 0:00
479	27987	1	8,99	3,3623	8,99	04/12/2013 0:00
477	27987	1	4,99	1,8663	4,99	04/12/2013 0:00
561	14039	1	2384,07	1481,9379	2384,07	05/12/2013 0:00
222	14039	1	34,99	13,0863	34,99	05/12/2013 0:00
529	14319	1	3,99	1,4923	3,99	05/12/2013 0:00
539	14319	1	24,99	9,3463	24,99	05/12/2013 0:00
222	14319	1	34,99	13,0863	34,99	05/12/2013 0:00
536	21182	1	29,99	11,2163	29,99	05/12/2013 0:00
480	21182	1	2,29	0,8565	2,29	05/12/2013 0:00
538	17731	1	21,49	8,0373	21,49	05/12/2013 0:00
480	17731	1	2,29	0,8565	2,29	05/12/2013 0:00
474	26426	1	69,99	26,1763	69,99	05/12/2013 0:00
217	15727	1	34,99	13,0863	34,99	05/12/2013 0:00
489	18715	1	53,99	41,5723	53,99	05/12/2013 0:00
353	13666	1	2319,99	1265,6195	2319,99	05/12/2013 0:00
480	13666	1	2,29	0,8565	2,29	05/12/2013 0:00
587	17097	1	769,49	419,7784	769,49	05/12/2013 0:00
528	17097	1	4,99	1,8663	4,99	05/12/2013 0:00
536	17097	1	29,99	11,2163	29,99	05/12/2013 0:00
217	17097	1	34,99	13,0863	34,99	05/12/2013 0:00
363	25777	1	2294,99	1251,9813	2294,99	05/12/2013 0:00
478	25777	1	9,99	3,7363	9,99	05/12/2013 0:00
477	25777	1	4,99	1,8663	4,99	05/12/2013 0:00
355	20564	1	2319,99	1265,6195	2319,99	05/12/2013 0:00
528	20564	1	4,99	1,8663	4,99	05/12/2013 0:00
537	20564	1	35	13,09	35	05/12/2013 0:00
529	29211	1	3,99	1,4923	3,99	05/12/2013 0:00
539	29211	1	24,99	9,3463	24,99	05/12/2013 0:00
480	29211	1	2,29	0,8565	2,29	05/12/2013 0:00
529	11711	1	3,99	1,4923	3,99	05/12/2013 0:00
538	11711	1	21,49	8,0373	21,49	05/12/2013 0:00
214	11711	1	34,99	13,0863	34,99	05/12/2013 0:00
528	11131	1	4,99	1,8663	4,99	05/12/2013 0:00
535	11131	1	24,99	9,3463	24,99	05/12/2013 0:00
478	21154	1	9,99	3,7363	9,99	05/12/2013 0:00
477	21154	1	4,99	1,8663	4,99	05/12/2013 0:00
217	21154	1	34,99	13,0863	34,99	05/12/2013 0:00
465	21154	1	24,49	9,1593	24,49	05/12/2013 0:00
477	21705	1	4,99	1,8663	4,99	05/12/2013 0:00
478	21705	1	9,99	3,7363	9,99	05/12/2013 0:00
217	21705	1	34,99	13,0863	34,99	05/12/2013 0:00
477	17687	1	4,99	1,8663	4,99	05/12/2013 0:00
217	17687	1	34,99	13,0863	34,99	05/12/2013 0:00
477	17132	1	4,99	1,8663	4,99	05/12/2013 0:00
528	21752	1	4,99	1,8663	4,99	05/12/2013 0:00
480	21752	1	2,29	0,8565	2,29	05/12/2013 0:00
528	16749	1	4,99	1,8663	4,99	05/12/2013 0:00
485	16749	1	21,98	8,2205	21,98	05/12/2013 0:00
217	16749	1	34,99	13,0863	34,99	05/12/2013 0:00
528	15190	1	4,99	1,8663	4,99	05/12/2013 0:00
214	15190	1	34,99	13,0863	34,99	05/12/2013 0:00
237	15190	1	49,99	38,4923	49,99	05/12/2013 0:00
225	15190	1	8,99	6,9223	8,99	05/12/2013 0:00
528	21306	1	4,99	1,8663	4,99	05/12/2013 0:00
528	14493	1	4,99	1,8663	4,99	05/12/2013 0:00
478	14493	1	9,99	3,7363	9,99	05/12/2013 0:00
477	14493	1	4,99	1,8663	4,99	05/12/2013 0:00
214	14493	1	34,99	13,0863	34,99	05/12/2013 0:00
474	14784	1	69,99	26,1763	69,99	05/12/2013 0:00
228	14784	1	49,99	38,4923	49,99	05/12/2013 0:00
477	29395	1	4,99	1,8663	4,99	05/12/2013 0:00
479	29395	1	8,99	3,3623	8,99	05/12/2013 0:00
477	21009	1	4,99	1,8663	4,99	05/12/2013 0:00
217	21009	1	34,99	13,0863	34,99	05/12/2013 0:00
477	22829	1	4,99	1,8663	4,99	05/12/2013 0:00
538	29470	1	21,49	8,0373	21,49	05/12/2013 0:00
529	29470	1	3,99	1,4923	3,99	05/12/2013 0:00
222	29470	1	34,99	13,0863	34,99	05/12/2013 0:00
529	26993	1	3,99	1,4923	3,99	05/12/2013 0:00
222	26993	1	34,99	13,0863	34,99	05/12/2013 0:00
529	11566	1	3,99	1,4923	3,99	05/12/2013 0:00
538	11566	1	21,49	8,0373	21,49	05/12/2013 0:00
530	25143	1	4,99	1,8663	4,99	05/12/2013 0:00
214	25143	1	34,99	13,0863	34,99	05/12/2013 0:00
541	13798	1	28,99	10,8423	28,99	05/12/2013 0:00
530	13798	1	4,99	1,8663	4,99	05/12/2013 0:00
480	13798	1	2,29	0,8565	2,29	05/12/2013 0:00
537	11974	1	35	13,09	35	05/12/2013 0:00
528	11974	1	4,99	1,8663	4,99	05/12/2013 0:00
217	11974	1	34,99	13,0863	34,99	05/12/2013 0:00
537	11851	1	35	13,09	35	05/12/2013 0:00
528	11857	1	4,99	1,8663	4,99	05/12/2013 0:00
537	11857	1	35	13,09	35	05/12/2013 0:00
214	11857	1	34,99	13,0863	34,99	05/12/2013 0:00
485	16876	1	21,98	8,2205	21,98	05/12/2013 0:00
217	16876	1	34,99	13,0863	34,99	05/12/2013 0:00
234	16876	1	49,99	38,4923	49,99	05/12/2013 0:00
237	12257	1	49,99	38,4923	49,99	05/12/2013 0:00
374	20658	1	2443,35	1554,9479	2443,35	05/12/2013 0:00
479	20658	1	8,99	3,3623	8,99	05/12/2013 0:00
477	20658	1	4,99	1,8663	4,99	05/12/2013 0:00
593	16216	1	564,99	308,2179	564,99	05/12/2013 0:00
535	16216	1	24,99	9,3463	24,99	05/12/2013 0:00
467	16216	1	24,49	9,1593	24,49	05/12/2013 0:00
597	22732	1	539,99	294,5797	539,99	05/12/2013 0:00
478	22732	1	9,99	3,7363	9,99	05/12/2013 0:00
477	22732	1	4,99	1,8663	4,99	05/12/2013 0:00
597	14025	1	539,99	294,5797	539,99	05/12/2013 0:00
485	14025	1	21,98	8,2205	21,98	05/12/2013 0:00
478	14025	1	9,99	3,7363	9,99	05/12/2013 0:00
477	14025	1	4,99	1,8663	4,99	05/12/2013 0:00
482	14025	1	8,99	3,3623	8,99	05/12/2013 0:00
361	18850	1	2294,99	1251,9813	2294,99	05/12/2013 0:00
485	18850	1	21,98	8,2205	21,98	05/12/2013 0:00
214	18850	1	34,99	13,0863	34,99	05/12/2013 0:00
465	18850	1	24,49	9,1593	24,49	05/12/2013 0:00
361	18864	1	2294,99	1251,9813	2294,99	05/12/2013 0:00
485	18864	1	21,98	8,2205	21,98	05/12/2013 0:00
478	18864	1	9,99	3,7363	9,99	05/12/2013 0:00
477	18864	1	4,99	1,8663	4,99	05/12/2013 0:00
363	18819	1	2294,99	1251,9813	2294,99	05/12/2013 0:00
477	18819	1	4,99	1,8663	4,99	05/12/2013 0:00
478	18819	1	9,99	3,7363	9,99	05/12/2013 0:00
217	18819	1	34,99	13,0863	34,99	05/12/2013 0:00
363	18560	1	2294,99	1251,9813	2294,99	05/12/2013 0:00
485	18560	1	21,98	8,2205	21,98	05/12/2013 0:00
234	18560	1	49,99	38,4923	49,99	05/12/2013 0:00
359	13733	1	2294,99	1251,9813	2294,99	05/12/2013 0:00
485	13733	1	21,98	8,2205	21,98	05/12/2013 0:00
487	13733	1	54,99	20,5663	54,99	05/12/2013 0:00
357	18611	1	2319,99	1265,6195	2319,99	05/12/2013 0:00
485	18611	1	21,98	8,2205	21,98	05/12/2013 0:00
478	18611	1	9,99	3,7363	9,99	05/12/2013 0:00
477	18611	1	4,99	1,8663	4,99	05/12/2013 0:00
222	18611	1	34,99	13,0863	34,99	05/12/2013 0:00
589	15506	1	769,49	419,7784	769,49	05/12/2013 0:00
361	18528	1	2294,99	1251,9813	2294,99	05/12/2013 0:00
485	18528	1	21,98	8,2205	21,98	05/12/2013 0:00
478	18528	1	9,99	3,7363	9,99	05/12/2013 0:00
477	18528	1	4,99	1,8663	4,99	05/12/2013 0:00
237	18528	1	49,99	38,4923	49,99	05/12/2013 0:00
359	13462	1	2294,99	1251,9813	2294,99	05/12/2013 0:00
485	13462	1	21,98	8,2205	21,98	05/12/2013 0:00
222	13462	1	34,99	13,0863	34,99	05/12/2013 0:00
463	13462	1	24,49	9,1593	24,49	05/12/2013 0:00
357	18513	1	2319,99	1265,6195	2319,99	05/12/2013 0:00
485	18513	1	21,98	8,2205	21,98	05/12/2013 0:00
353	18460	1	2319,99	1265,6195	2319,99	05/12/2013 0:00
485	18460	1	21,98	8,2205	21,98	05/12/2013 0:00
577	13693	1	1214,85	755,1508	1214,85	05/12/2013 0:00
541	13693	1	28,99	10,8423	28,99	05/12/2013 0:00
530	13693	1	4,99	1,8663	4,99	05/12/2013 0:00
467	13693	1	24,49	9,1593	24,49	05/12/2013 0:00
560	19476	1	1214,85	755,1508	1214,85	05/12/2013 0:00
479	19476	1	8,99	3,3623	8,99	05/12/2013 0:00
477	19476	1	4,99	1,8663	4,99	05/12/2013 0:00
471	19476	1	63,5	23,749	63,5	05/12/2013 0:00
376	22913	1	2443,35	1554,9479	2443,35	05/12/2013 0:00
217	22913	1	34,99	13,0863	34,99	05/12/2013 0:00
467	22913	1	24,49	9,1593	24,49	05/12/2013 0:00
582	22987	1	1700,99	1082,51	1700,99	05/12/2013 0:00
214	22987	1	34,99	13,0863	34,99	05/12/2013 0:00
465	22987	1	24,49	9,1593	24,49	05/12/2013 0:00
580	16027	1	1700,99	1082,51	1700,99	05/12/2013 0:00
490	16027	1	53,99	41,5723	53,99	05/12/2013 0:00
359	16616	1	2294,99	1251,9813	2294,99	05/12/2013 0:00
528	16616	1	4,99	1,8663	4,99	05/12/2013 0:00
537	16616	1	35	13,09	35	05/12/2013 0:00
480	16616	1	2,29	0,8565	2,29	05/12/2013 0:00
355	16630	1	2319,99	1265,6195	2319,99	05/12/2013 0:00
537	16630	1	35	13,09	35	05/12/2013 0:00
528	16630	1	4,99	1,8663	4,99	05/12/2013 0:00
222	16630	1	34,99	13,0863	34,99	05/12/2013 0:00
359	16495	1	2294,99	1251,9813	2294,99	05/12/2013 0:00
528	16495	1	4,99	1,8663	4,99	05/12/2013 0:00
537	16495	1	35	13,09	35	05/12/2013 0:00
217	16495	1	34,99	13,0863	34,99	05/12/2013 0:00
490	16495	1	53,99	41,5723	53,99	05/12/2013 0:00
353	13110	1	2319,99	1265,6195	2319,99	05/12/2013 0:00
570	26647	1	742,35	461,4448	742,35	05/12/2013 0:00
472	26647	1	63,5	23,749	63,5	05/12/2013 0:00
217	26647	1	34,99	13,0863	34,99	05/12/2013 0:00
574	16000	1	2384,07	1481,9379	2384,07	05/12/2013 0:00
222	16000	1	34,99	13,0863	34,99	05/12/2013 0:00
579	24309	1	1214,85	755,1508	1214,85	05/12/2013 0:00
578	24332	1	1214,85	755,1508	1214,85	05/12/2013 0:00
479	24332	1	8,99	3,3623	8,99	05/12/2013 0:00
225	24332	1	8,99	6,9223	8,99	05/12/2013 0:00
477	24332	1	4,99	1,8663	4,99	05/12/2013 0:00
575	25063	1	2384,07	1481,9379	2384,07	05/12/2013 0:00
222	25063	1	34,99	13,0863	34,99	05/12/2013 0:00
574	28257	1	2384,07	1481,9379	2384,07	05/12/2013 0:00
477	28257	1	4,99	1,8663	4,99	05/12/2013 0:00
479	28257	1	8,99	3,3623	8,99	05/12/2013 0:00
574	15916	1	2384,07	1481,9379	2384,07	05/12/2013 0:00
477	15916	1	4,99	1,8663	4,99	05/12/2013 0:00
479	15916	1	8,99	3,3623	8,99	05/12/2013 0:00
487	15916	1	54,99	20,5663	54,99	05/12/2013 0:00
484	15916	1	7,95	2,9733	7,95	05/12/2013 0:00
584	28195	1	539,99	343,6496	539,99	05/12/2013 0:00
217	28195	1	34,99	13,0863	34,99	05/12/2013 0:00
606	24323	1	539,99	343,6496	539,99	05/12/2013 0:00
529	24323	1	3,99	1,4923	3,99	05/12/2013 0:00
538	24323	1	21,49	8,0373	21,49	05/12/2013 0:00
222	24323	1	34,99	13,0863	34,99	05/12/2013 0:00
606	24221	1	539,99	343,6496	539,99	05/12/2013 0:00
477	24221	1	4,99	1,8663	4,99	05/12/2013 0:00
479	24221	1	8,99	3,3623	8,99	05/12/2013 0:00
382	22137	1	1120,49	713,0798	1120,49	05/12/2013 0:00
539	22137	1	24,99	9,3463	24,99	05/12/2013 0:00
529	22137	1	3,99	1,4923	3,99	05/12/2013 0:00
217	22137	1	34,99	13,0863	34,99	05/12/2013 0:00
390	21929	1	1120,49	713,0798	1120,49	05/12/2013 0:00
225	21929	1	8,99	6,9223	8,99	05/12/2013 0:00
491	21929	1	53,99	41,5723	53,99	05/12/2013 0:00
390	21937	1	1120,49	713,0798	1120,49	05/12/2013 0:00
479	21937	1	8,99	3,3623	8,99	05/12/2013 0:00
477	21937	1	4,99	1,8663	4,99	05/12/2013 0:00
582	18091	1	1700,99	1082,51	1700,99	05/12/2013 0:00
237	18091	1	49,99	38,4923	49,99	05/12/2013 0:00
581	22637	1	1700,99	1082,51	1700,99	05/12/2013 0:00
477	22637	1	4,99	1,8663	4,99	05/12/2013 0:00
479	22637	1	8,99	3,3623	8,99	05/12/2013 0:00
584	14164	1	539,99	343,6496	539,99	05/12/2013 0:00
538	14164	1	21,49	8,0373	21,49	05/12/2013 0:00
576	18173	1	2384,07	1481,9379	2384,07	05/12/2013 0:00
541	18173	1	28,99	10,8423	28,99	05/12/2013 0:00
530	18173	1	4,99	1,8663	4,99	05/12/2013 0:00
225	18173	1	8,99	6,9223	8,99	05/12/2013 0:00
573	25484	1	2384,07	1481,9379	2384,07	05/12/2013 0:00
222	25484	1	34,99	13,0863	34,99	05/12/2013 0:00
231	25484	1	49,99	38,4923	49,99	05/12/2013 0:00
576	13646	1	2384,07	1481,9379	2384,07	05/12/2013 0:00
605	26549	1	539,99	343,6496	539,99	05/12/2013 0:00
479	26549	1	8,99	3,3623	8,99	05/12/2013 0:00
477	26549	1	4,99	1,8663	4,99	05/12/2013 0:00
465	26549	1	24,49	9,1593	24,49	05/12/2013 0:00
605	28132	1	539,99	343,6496	539,99	05/12/2013 0:00
479	28132	1	8,99	3,3623	8,99	05/12/2013 0:00
483	13182	1	120	44,88	120	06/12/2013 0:00
528	19580	1	4,99	1,8663	4,99	06/12/2013 0:00
536	19580	1	29,99	11,2163	29,99	06/12/2013 0:00
485	19580	1	21,98	8,2205	21,98	06/12/2013 0:00
488	19580	1	53,99	41,5723	53,99	06/12/2013 0:00
225	19580	1	8,99	6,9223	8,99	06/12/2013 0:00
536	18279	1	29,99	11,2163	29,99	06/12/2013 0:00
528	18279	1	4,99	1,8663	4,99	06/12/2013 0:00
485	18279	1	21,98	8,2205	21,98	06/12/2013 0:00
482	18279	1	8,99	3,3623	8,99	06/12/2013 0:00
528	12369	1	4,99	1,8663	4,99	06/12/2013 0:00
485	12369	1	21,98	8,2205	21,98	06/12/2013 0:00
530	14100	1	4,99	1,8663	4,99	06/12/2013 0:00
214	14100	1	34,99	13,0863	34,99	06/12/2013 0:00
491	19578	1	53,99	41,5723	53,99	06/12/2013 0:00
237	14682	1	49,99	38,4923	49,99	06/12/2013 0:00
234	13026	1	49,99	38,4923	49,99	06/12/2013 0:00
483	13634	1	120	44,88	120	06/12/2013 0:00
361	19941	1	2294,99	1251,9813	2294,99	06/12/2013 0:00
528	19941	1	4,99	1,8663	4,99	06/12/2013 0:00
537	19941	1	35	13,09	35	06/12/2013 0:00
225	19941	1	8,99	6,9223	8,99	06/12/2013 0:00
217	19941	1	34,99	13,0863	34,99	06/12/2013 0:00
355	19420	1	2319,99	1265,6195	2319,99	06/12/2013 0:00
485	19420	1	21,98	8,2205	21,98	06/12/2013 0:00
478	19420	1	9,99	3,7363	9,99	06/12/2013 0:00
477	19420	1	4,99	1,8663	4,99	06/12/2013 0:00
599	16278	1	539,99	294,5797	539,99	06/12/2013 0:00
225	16278	1	8,99	6,9223	8,99	06/12/2013 0:00
535	11752	1	24,99	9,3463	24,99	06/12/2013 0:00
528	11752	1	4,99	1,8663	4,99	06/12/2013 0:00
485	11752	1	21,98	8,2205	21,98	06/12/2013 0:00
535	26194	1	24,99	9,3463	24,99	06/12/2013 0:00
528	26194	1	4,99	1,8663	4,99	06/12/2013 0:00
485	26194	1	21,98	8,2205	21,98	06/12/2013 0:00
477	26194	1	4,99	1,8663	4,99	06/12/2013 0:00
478	26194	1	9,99	3,7363	9,99	06/12/2013 0:00
528	11820	1	4,99	1,8663	4,99	06/12/2013 0:00
536	11820	1	29,99	11,2163	29,99	06/12/2013 0:00
536	23150	1	29,99	11,2163	29,99	06/12/2013 0:00
480	23150	1	2,29	0,8565	2,29	06/12/2013 0:00
484	23150	1	7,95	2,9733	7,95	06/12/2013 0:00
225	23150	1	8,99	6,9223	8,99	06/12/2013 0:00
528	23388	1	4,99	1,8663	4,99	06/12/2013 0:00
536	23388	1	29,99	11,2163	29,99	06/12/2013 0:00
217	23388	1	34,99	13,0863	34,99	06/12/2013 0:00
478	14567	1	9,99	3,7363	9,99	06/12/2013 0:00
477	14567	1	4,99	1,8663	4,99	06/12/2013 0:00
477	21262	1	4,99	1,8663	4,99	06/12/2013 0:00
478	21262	1	9,99	3,7363	9,99	06/12/2013 0:00
489	21262	1	53,99	41,5723	53,99	06/12/2013 0:00
474	18977	1	69,99	26,1763	69,99	06/12/2013 0:00
231	18977	1	49,99	38,4923	49,99	06/12/2013 0:00
225	18977	1	8,99	6,9223	8,99	06/12/2013 0:00
477	18550	1	4,99	1,8663	4,99	06/12/2013 0:00
217	18550	1	34,99	13,0863	34,99	06/12/2013 0:00
467	18550	1	24,49	9,1593	24,49	06/12/2013 0:00
477	16923	1	4,99	1,8663	4,99	06/12/2013 0:00
487	16923	1	54,99	20,5663	54,99	06/12/2013 0:00
528	23009	1	4,99	1,8663	4,99	06/12/2013 0:00
480	23009	1	2,29	0,8565	2,29	06/12/2013 0:00
528	15835	1	4,99	1,8663	4,99	06/12/2013 0:00
217	15835	1	34,99	13,0863	34,99	06/12/2013 0:00
491	15835	1	53,99	41,5723	53,99	06/12/2013 0:00
485	14408	1	21,98	8,2205	21,98	06/12/2013 0:00
217	14408	1	34,99	13,0863	34,99	06/12/2013 0:00
481	14408	1	8,99	3,3623	8,99	06/12/2013 0:00
485	13934	1	21,98	8,2205	21,98	06/12/2013 0:00
481	13934	1	8,99	3,3623	8,99	06/12/2013 0:00
528	16402	1	4,99	1,8663	4,99	06/12/2013 0:00
485	18138	1	21,98	8,2205	21,98	06/12/2013 0:00
490	18138	1	53,99	41,5723	53,99	06/12/2013 0:00
529	25687	1	3,99	1,4923	3,99	06/12/2013 0:00
482	25687	1	8,99	3,3623	8,99	06/12/2013 0:00
536	20137	1	29,99	11,2163	29,99	06/12/2013 0:00
528	20137	1	4,99	1,8663	4,99	06/12/2013 0:00
225	20137	1	8,99	6,9223	8,99	06/12/2013 0:00
214	20137	1	34,99	13,0863	34,99	06/12/2013 0:00
536	20906	1	29,99	11,2163	29,99	06/12/2013 0:00
480	20906	1	2,29	0,8565	2,29	06/12/2013 0:00
529	26877	1	3,99	1,4923	3,99	06/12/2013 0:00
214	26877	1	34,99	13,0863	34,99	06/12/2013 0:00
529	25315	1	3,99	1,4923	3,99	06/12/2013 0:00
480	25315	1	2,29	0,8565	2,29	06/12/2013 0:00
529	22805	1	3,99	1,4923	3,99	06/12/2013 0:00
530	16043	1	4,99	1,8663	4,99	06/12/2013 0:00
222	16043	1	34,99	13,0863	34,99	06/12/2013 0:00
528	11166	1	4,99	1,8663	4,99	06/12/2013 0:00
537	11166	1	35	13,09	35	06/12/2013 0:00
537	11085	1	35	13,09	35	06/12/2013 0:00
528	11085	1	4,99	1,8663	4,99	06/12/2013 0:00
217	11085	1	34,99	13,0863	34,99	06/12/2013 0:00
537	11848	1	35	13,09	35	06/12/2013 0:00
528	11848	1	4,99	1,8663	4,99	06/12/2013 0:00
480	11848	1	2,29	0,8565	2,29	06/12/2013 0:00
537	13201	1	35	13,09	35	06/12/2013 0:00
528	13201	1	4,99	1,8663	4,99	06/12/2013 0:00
480	13201	1	2,29	0,8565	2,29	06/12/2013 0:00
484	13201	1	7,95	2,9733	7,95	06/12/2013 0:00
357	18860	1	2319,99	1265,6195	2319,99	06/12/2013 0:00
528	18860	1	4,99	1,8663	4,99	06/12/2013 0:00
537	18860	1	35	13,09	35	06/12/2013 0:00
217	18860	1	34,99	13,0863	34,99	06/12/2013 0:00
361	18537	1	2294,99	1251,9813	2294,99	06/12/2013 0:00
587	15466	1	769,49	419,7784	769,49	06/12/2013 0:00
214	15466	1	34,99	13,0863	34,99	06/12/2013 0:00
361	18512	1	2294,99	1251,9813	2294,99	06/12/2013 0:00
487	18512	1	54,99	20,5663	54,99	06/12/2013 0:00
357	18395	1	2319,99	1265,6195	2319,99	06/12/2013 0:00
487	18395	1	54,99	20,5663	54,99	06/12/2013 0:00
353	16657	1	2319,99	1265,6195	2319,99	06/12/2013 0:00
480	16657	1	2,29	0,8565	2,29	06/12/2013 0:00
580	16029	1	1700,99	1082,51	1700,99	06/12/2013 0:00
217	16029	1	34,99	13,0863	34,99	06/12/2013 0:00
378	22908	1	2443,35	1554,9479	2443,35	06/12/2013 0:00
540	22908	1	32,6	12,1924	32,6	06/12/2013 0:00
529	22908	1	3,99	1,4923	3,99	06/12/2013 0:00
380	22857	1	2443,35	1554,9479	2443,35	06/12/2013 0:00
581	22988	1	1700,99	1082,51	1700,99	06/12/2013 0:00
234	22988	1	49,99	38,4923	49,99	06/12/2013 0:00
582	16025	1	1700,99	1082,51	1700,99	06/12/2013 0:00
222	16025	1	34,99	13,0863	34,99	06/12/2013 0:00
465	16025	1	24,49	9,1593	24,49	06/12/2013 0:00
382	26571	1	1120,49	713,0798	1120,49	06/12/2013 0:00
214	26571	1	34,99	13,0863	34,99	06/12/2013 0:00
384	27702	1	1120,49	713,0798	1120,49	06/12/2013 0:00
222	27702	1	34,99	13,0863	34,99	06/12/2013 0:00
598	13021	1	539,99	294,5797	539,99	06/12/2013 0:00
485	13021	1	21,98	8,2205	21,98	06/12/2013 0:00
217	13021	1	34,99	13,0863	34,99	06/12/2013 0:00
355	14012	1	2319,99	1265,6195	2319,99	06/12/2013 0:00
537	14012	1	35	13,09	35	06/12/2013 0:00
528	14012	1	4,99	1,8663	4,99	06/12/2013 0:00
473	14012	1	63,5	23,749	63,5	06/12/2013 0:00
588	17328	1	769,49	419,7784	769,49	06/12/2013 0:00
477	17328	1	4,99	1,8663	4,99	06/12/2013 0:00
217	17328	1	34,99	13,0863	34,99	06/12/2013 0:00
359	13111	1	2294,99	1251,9813	2294,99	06/12/2013 0:00
485	13111	1	21,98	8,2205	21,98	06/12/2013 0:00
477	13111	1	4,99	1,8663	4,99	06/12/2013 0:00
478	13111	1	9,99	3,7363	9,99	06/12/2013 0:00
488	13111	1	53,99	41,5723	53,99	06/12/2013 0:00
564	28297	1	2384,07	1481,9379	2384,07	06/12/2013 0:00
